codigo_nacional_farmaco_cd,codigo_descripcion,atc_farmaco_dispensado_cd,ddd_nomenclator_nm,ddd_por_envase,pvp_nomenclator_nm,precio_por_envase_nm
764772,"NIAPELF 50MG 1 JERINGA PRECARGADA 0,5ML SUSP INYECT LIBERAC PROLONGADA",N05AX13,2.5,20,104.73,104.73
764769,"NIAPELF 75MG 1 JERINGA PRECARGADA 0,75ML SUSP INYECT LIBERAC PROLONGAD",N05AX13,2.5,30,152.41,152.41
764864,PALIPERIDONA STADA 100MG 1 JERINGA PREC + 2 AGUJAS SUSPENSION INYECTAB,N05AX13,2.5,40,187.29,187.29
764862,PALIPERIDONA STADA 50MG 1 JERINGA PREC + 2 AGUJAS SUSPENSION INYECTABL,N05AX13,2.5,20,104.73,104.73
733736,PALMEUX 100MG 1 JERINGA PRECARGADA+2 AGUJAS SUSP INY LIBERAC PROLONGAD,N05AX13,2.5,40,187.29,187.29
733735,PALMEUX 150MG 1 JERINGA PRECARGADA+2 AGUJAS SUSP INY LIBERAC PROLONGAD,N05AX13,2.5,60,262.27,262.27
733737,PALMEUX 75MG 1 JERINGA PRECARGADA+2 AGUJAS SUSP INY LIBERAC PROLONGADA,N05AX13,2.5,30,152.41,152.41
731256,PALIPERIDONA TEVA 150MG 1 JERINGA PREC+2 AGUJAS SUSP INY LIBER PROLONG,N05AX13,2.5,60,262.27,262.27
731261,PALIPERIDONA TEVA 75MG 1 JERINGA PREC+2 AGUJAS SUSP INY LIBER PROLONG,N05AX13,2.5,30,152.41,152.41
602956,RISPERIDONA NORMON 6MG 500 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,600,538.12,538.12
606640,ARIPIPRAZOL GOBENS 10MG 100 COMPRIMIDOS EFG,N05AX12,15,66.66,194.62,194.62
606507,ABIK 15MG 100 COMPRIMIDOS EFG,N05AX12,15,100,195.31,195.31
606505,ABIK 5MG 100 COMPRIMIDOS EFG,N05AX12,15,33.33,184.03,184.03
693377,ZIPRASIDONA SANDOZ 80MG 56 CAPSULAS DURAS EFG,N05AE04,80,56,131.32,131.32
606639,ARIPIPRAZOL GOBENS 5MG 100 COMPRIMIDOS EFG,N05AX12,15,33.33,184.04,184.04
606622,ARIPIPRAZOL NORMON 10MG 100 COMPRIMIDOS EFG,N05AX12,15,66.66,195.33,195.33
693330,ZIPRASIDONA SANDOZ 20MG 56 CAPSULAS DURAS EFG,N05AE04,80,14,32.83,32.83
687603,ZIPRASIDONA VIATRIS 60MG 56 CAPSULAS DURAS EFG,N05AE04,80,42,98.49,98.49
687611,ZIPRASIDONA VIATRIS 80MG 56 CAPSULAS DURAS EFG,N05AE04,80,56,131.32,131.32
687586,ZIPRASIDONA VIATRIS 20MG 56 CAPSULAS DURAS EFG,N05AE04,80,14,32.83,32.83
693940,ZIPRASIDONA KRKA 20MG 56 CAPSULAS DURAS EFG,N05AE04,80,14,32.83,32.83
651325,"DIAFORIN 0,5MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA",N05AX08,5,6,4.14,4.14
693970,ZIPRASIDONA KRKA 60MG 56 CAPSULAS DURAS EFG,N05AE04,80,42,98.49,98.49
651326,DIAFORIN 2MG 20 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,8,5.51,5.51
688772,ZIPRASIDONA STADA 20MG 56 CAPSULAS DURAS EFG,N05AE04,80,14,32.83,32.83
688768,ZIPRASIDONA STADA 40MG 56 CAPSULAS DURAS EFG,N05AE04,80,28,65.66,65.66
904730,BIOMARIDE 50MG/5ML 150ML SOLUCION,N05AL01,800,1.87,1.37,1.37
710430,ARIPIPRAZOL MACLEODS 30MG 28 COMPRIMIDOS EFG,N05AX12,15,56,141.53,141.53
662343,ARACALM 200MG 60 COMPRIMIDOS EFG,N05AL05,400,30,0,0
652365,ATORNIL 3MG 60 COMPRIMIDOS,N05AX08,5,36,24.99,24.99
658910,OLANZAPINA TARBIS FARMA 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,26.44,26.44
704069,ZYPREXA 5MG 28 COMPRIMIDOS RECUBIERTOS,N05AH03,10,14,26.44,26.44
661729,PSICOTRIC 300MG 60 COMPRIMIDOS RECUB PELICULA BLISTER PVC/AL EFG,N05AH04,400,45,97.22,97.22
660331,RISPERIDONA TEVA 1MG/ML 100ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,20,13.66,13.66
720212,REAGILA 3MG 28 CAPSULAS DURAS,N05AX15,3,28,65.13,65.13
730360,QUETIAPINA PENSA 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
702213,QUETIAPINA QUALIGEN 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
651373,RISPERIDONA CINFAMED 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
651381,RISPERIDONA CINFAMED 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.17,49.17
660954,AMISULPRIDA NORMON 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,15,19.94,19.94
726387,PSICOTRIC 150MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,22.5,48.61,48.61
688026,QUETIAPINA RATIOPHARM 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
679956,QUETIAPINA COMBIX 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
704958,ARIZOL 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
704741,XERANA 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.89,47.89
750540,"RISPERIDONA CINFAMED 0,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA",N05AX08,5,5.6,3.82,3.82
661718,QUETIAPINA QUALIGEN 200MG 60 COMPRIM REC P BLIST PVC/AL EFG,N05AH04,400,30,64.82,64.82
661714,QUETIAPINA QUALIGEN 25MG 6 COMPRIMIDOS RECUB PELIC BLISTER PVC/AL EFG,N05AH04,400,0.37,2.5,2.5
709241,ARIPIPRAZOL STADA 30MG 28 COMPRIMIDOS EFG,N05AX12,15,56,141.53,141.53
720815,ABILIFY 15MG 28 COMPRIMIDOS,N05AX12,15,28,70.76,70.76
711173,ZIPRASIDONA CINFA 60MG 56 CAPSULAS DURAS EFG,N05AE04,80,42,98.49,98.49
706246,ZYPREXA VELOTAB 5MG 28 COMPRIMIDOS BUCODISPERSABLES,N05AH03,10,14,26.44,26.44
688280,ZALASTA 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,52.89,52.89
688281,ZALASTA 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,105.78,105.78
697681,OLANZAPINA NORMON 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,42,79.33,79.33
684579,"ZOLAFREN 2,5MG 28 CAPSULAS DURAS EFG",N05AH03,10,7,13.22,13.22
680851,ARENBIL FLAS 20MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
687593,ZIPRASIDONA VIATRIS 40MG 14 CAPSULAS DURAS EFG,N05AE04,80,7,0,0
765699,LURASIDONA CINFA 74MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AE05,60,34.53,37.84,37.84
672378,LEPONEX 25MG 40 COMPRIMIDOS,N05AH02,300,3.33,3.54,3.54
654781,CLOZABRAIN 50MG 40 COMPRIMIDOS FRASCO,N05AH02,300,6.66,7.09,7.09
835835,TIAPRIZAL 100MG 12 AMPOLLAS 2ML SOLUCION INYECTABLE,N05AL03,400,3,2.26,2.26
651340,"RISPERIDONA FARMALIDER 0,5MG 20 COMPRIMIDOS RECUBIERTOS PELICULA",N05AX08,5,2,2.5,2.5
653279,HALOPERIDOL PRODES 2MG/ML 30ML 1 FRASCO SOLUCION GOTAS ORALES,N05AD01,8,7.5,2.5,2.5
653109,HALOPERIDOL ESTEVE 5MG 5 AMPOLLAS 1ML SOLUCION INYECTABLE,N05AD01,8,3.12,2.97,2.97
670422,SERDOLECT 4MG 30 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AE03,16,7.5,58.29,58.29
670398,SERDOLECT 16MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AE03,16,28,140.86,140.86
670380,SERDOLECT 20MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AE03,16,35,155.66,155.66
670406,SERDOLECT 12MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AE03,16,21,114.44,114.44
724585,ZIPRASIDONA AUROVITAS 20MG 56 CAPSULAS DURAS EFG,N05AE04,80,14,32.83,32.83
724586,ZIPRASIDONA AUROVITAS 40MG 56 CAPSULAS DURAS EFG,N05AE04,80,28,65.66,65.66
724588,ZIPRASIDONA AUROVITAS 80MG 56 CAPSULAS DURAS EFG,N05AE04,80,56,131.32,131.32
770487,"ZELDOX 20MG 1 VIAL 1,2ML POLVO+DISOLVENTE SOLUCION INYECTABLE IM",N05AE04,40,0.5,21.98,21.98
770420,ZELDOX 40MG 14 CAPSULAS DURAS,N05AE04,80,7,16.42,16.42
770321,ZELDOX 40MG 56 CAPSULAS DURAS,N05AE04,80,28,65.66,65.66
673314,OLANZAPINA SANDOZ 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
673317,OLANZAPINA SANDOZ 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.44,26.44
686028,OLANZAPINA FLAS KERN PHARMA 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,42,79.33,79.33
686200,OLANZAPINA FLAS QUALIGEN 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,42,79.33,79.33
683486,OLANZAPINA NORMON 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
672594,OLANZAPINA NORMON 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.44,26.44
684609,ZOLAFREN 10MG 28 CAPSULAS DURAS EFG,N05AH03,10,28,52.89,52.89
684610,ZOLAFREN 10MG 56 CAPSULAS DURAS EFG,N05AH03,10,56,105.78,105.78
684622,ZOLAFREN 15MG 28 CAPSULAS DURAS EFG,N05AH03,10,42,79.33,79.33
684627,ZOLAFREN 20MG 28 CAPSULAS DURAS EFG,N05AH03,10,56,105.78,105.78
673001,OLANZAPINA APOTEX 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,52.89,52.89
673002,OLANZAPINA APOTEX 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,105.78,105.78
710469,ARIPIPRAZOL TARBIS FARMA 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
720182,ZYKALOR 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
707771,ARIPIPRAZOL ALMUS 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
707772,ARIPIPRAZOL ALMUS 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
706198,ARIPIPRAZOL APOTEX AG 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,84.53,84.53
706660,ARIPIPRAZOL TECNIGEN 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
712559,ARIPIPRAZOL ACCORD 30MG 28 COMPRIMIDOS EFG,N05AX12,15,56,141.53,141.53
709239,ARIPIPRAZOL STADA 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
709240,ARIPIPRAZOL STADA 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
711623,TRACTIVA 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
722309,PALIPERIDONA SANDOZ 9MG 28 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AX13,6,42,82.75,82.75
721756,PALIPERIDONA RATIOPHARM 3MG 28 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AX13,6,14,27.58,27.58
721758,PALIPERIDONA RATIOPHARM 9MG 28 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AX13,6,42,82.75,82.75
733734,PALMEUX 50MG 1 JERINGA PRECARG+2 AGUJAS SUSP INYEC LIBERAC PROLONG EFG,N05AX13,2.5,20,104.73,104.73
661697,QUETIAPINA SANDOZ FARMACEUTICA 100MG 60 COMPRIMIDOS RECUBIERT PELI EFG,N05AH04,400,15,0,0
661695,QUETIAPINA SANDOZ FARMACEUTICA 25MG 6 COMPRIMIDOS RECUBIERT PELIC EFG,N05AH04,400,0.37,0,0
661701,QUETIAPINA SANDOZ FARMACEUTICA 300MG 60 COMPRIMIDOS RECUBIERT PELI EFG,N05AH04,400,45,0,0
661763,QUETIAPINA STADA 200MG 60 COMPRIMIDOS RECUB PELICULA BLISTER AL/AL EFG,N05AH04,400,30,64.82,64.82
662579,QUETIAPINA ARAFARMA GROUP 100MG 60 COMPRIMIDOS RECUBIERT PELICULA EFG,N05AH04,400,15,32.41,32.41
662580,QUETIAPINA ARAFARMA GROUP 150MG 60 COMPRIMIDOS RECUBIERT PELICULA EFG,N05AH04,400,22.5,48.61,48.61
662581,QUETIAPINA ARAFARMA GROUP 200MG 60 COMPRIMID RECUB PELIC EFG,N05AH04,400,30,64.82,64.82
662582,QUETIAPINA ARAFARMA GROUP 300MG 60 COMPRIMID RECUB PELIC EFG,N05AH04,400,45,97.22,97.22
721492,PALIPERIDONA TAD 3MG 28 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AX13,6,14,27.58,27.58
746784,DOGMATIL 50MG/ML 2ML 12 AMPOLLAS SOLUCION INYECTABLE,N05AL01,800,1.5,2.45,2.45
672583,AMISULPRIDA GOBENS 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,15,19.94,19.94
672585,AMISULPRIDA GOBENS 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
672586,AMISULPRIDA GOBENS 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
651253,RISFARMAL 1MG 20 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,4,11.44,11.44
651254,RISFARMAL 1MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,12,33.24,33.24
651255,RISFARMAL 3MG 20 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,12,33.16,33.16
651259,RISFARMAL 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,36,97.4,97.4
650718,RISPERIDONA MYLAN 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.3,8.3
650720,RISPERIDONA MYLAN 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.91,24.91
650723,RISPERIDONA MYLAN 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.91,24.91
650724,RISPERIDONA MYLAN 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.83,49.83
650725,ARKETIN 1MG 20 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,4,11.52,11.52
650726,ARKETIN 1MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,12,33.31,33.31
650727,ARKETIN 3MG 20 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,12,33.24,33.24
650728,ARKETIN 3MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,36,97.47,97.47
650730,ARKETIN 6MG 30 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,36,97.47,97.47
653323,RISPERIDONA RATIOPHARM 6MG 60 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,72,154.95,154.95
653044,"RISPERIDONA MYLAN 0,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA",N05AX08,5,2.8,2.5,2.5
653045,"RISPERIDONA MYLAN 0,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA",N05AX08,5,5.6,3.87,3.87
653047,RISPERIDONA MYLAN 2MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,24,16.61,16.61
660210,RISPERIDONA CUVE 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.24,8.24
660206,RISPERIDONA CUVE 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.24,8.24
660207,RISPERIDONA CUVE 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.73,24.73
660202,RISPERIDONA CUVE 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.73,24.73
660203,RISPERIDONA CUVE 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.46,49.46
662458,"RISPERIDONA FLAS MYLAN PHARM 0,5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG",N05AX08,5,2.8,0,0
662466,RISPERIDONA FLAS MYLAN PHARMAC 1MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,5.6,0,0
679317,RISPERIDONA URLABS 1MG/ML 100ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,20,13.85,13.85
679315,RISPERIDONA URLABS 1MG/ML 30ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,6,4.15,4.15
687662,RISPERIDONA URLABS 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.76,2.76
687663,RISPERIDONA URLABS 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.3,8.3
687664,RISPERIDONA URLABS 2MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,8,5.54,5.54
687666,RISPERIDONA URLABS 2MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,24,16.61,16.61
687671,RISPERIDONA URLABS 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.3,8.3
687672,RISPERIDONA URLABS 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.91,24.91
696041,RISPERIDONA FLAS MYLAN 3MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,33.6,23.2,23.2
696043,RISPERIDONA FLAS MYLAN 4MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,44.8,30.93,30.93
696045,"RISPERIDONA FLAS MYLAN 0,5MG 56 COMPRIMIDOS BUCODISPERSABLES EFG",N05AX08,5,5.6,3.87,3.87
696036,RISPERIDONA FLAS MYLAN 1MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,11.2,7.73,7.73
696038,RISPERIDONA FLAS MYLAN 2MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,22.4,15.47,15.47
824367,SINOGAN 40MG/ML 10ML 1 FRASCO GOTAS ORALES SOLUCION,N05AA02,300,1.33,1.84,1.84
658885,OLANZAPINA NEREDAL 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,52.89,52.89
658886,OLANZAPINA NEREDAL 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,105.78,105.78
658882,"OLANZAPINA NEREDAL 2,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,7,13.22,13.22
658883,OLANZAPINA NEREDAL 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,26.44,26.44
658884,"OLANZAPINA NEREDAL 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,79.33,79.33
663798,"OLANZAPINA AUROVITAS SPAIN 7,5MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG",N05AH03,10,21,0,0
663589,"OLANZAPINA TECNIGEN 7,5MG 56 COMPRIMIDOS RECUBIERT PELIC EFG",N05AH03,10,42,79.33,79.33
652371,QUETIAPINA SANDOZ 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
652355,QUETIAPINA SANDOZ 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
672716,QUETIAPINA GOIBELA 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
672720,QUETIAPINA GOIBELA 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
672715,QUETIAPINA GOIBELA 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
672721,QUETIAPINA GOIBELA 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
694808,QUETIAPINA ALTER 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
694807,QUETIAPINA ALTER 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
661627,QUETIAPINA SANDOZ 25MG 6 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AH04,400,0.37,2.5,2.5
694667,QUETIAPINA ALTER 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
694668,QUETIAPINA ALTER 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
660611,QUETIAPINA RATIOPHARM 200MG 60 COMPRIMIDOS RECUB PELICUL EFG,N05AH04,400,30,64.82,64.82
660608,QUETIAPINA RATIOPHARM 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
660609,QUETIAPINA RATIOPHARM 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
746768,DOGMATIL FUERTE 200MG 12 COMPRIMIDOS,N05AL01,800,3,1.92,1.92
660612,QUETIAPINA RATIOPHARM 300MG 60 COMPRIMIDOS RECUB PELICUL EFG,N05AH04,400,45,97.22,97.22
765536,OLANZAPINA TEVA 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,26.44,26.44
700536,XEPLION 150MG 1 JER PREC + 2 AGUJ SUSPENS INYECT LIBERACION PROLONGADA,N05AX13,2.5,60,503.85,503.85
700535,XEPLION 100MG 1 JER PREC + 2 AGUJ SUSPENS INYECT LIBERACION PROLONGADA,N05AX13,2.5,40,353.55,353.55
700533,XEPLION 75MG 1 JER PREC + 2 AGUJ SUSPENS INYECT LIBERACION PROLONGADA,N05AX13,2.5,30,297.16,297.16
700532,XEPLION 50MG 1 JER PREC + 2 AGUJ SUSPENS INYECT LIBERACION PROLONGADA,N05AX13,2.5,20,235.61,235.61
689416,ZIPRASIDONA KERN PHARMA 20MG 56 CAPSULAS DURAS EFG,N05AE04,80,14,32.83,32.83
689421,ZIPRASIDONA KERN PHARMA 40MG 56 CAPSULAS DURAS EFG,N05AE04,80,28,65.66,65.66
689423,ZIPRASIDONA KERN PHARMA 60MG 56 CAPSULAS DURAS EFG,N05AE04,80,42,98.49,98.49
689424,ZIPRASIDONA KERN PHARMA 80MG 56 CAPSULAS DURAS EFG,N05AE04,80,56,131.32,131.32
659316,"OLANZAPINA ALTER 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,79.33,79.33
673783,OLANZAPINA FLAS ZENTIVA 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,52.89,52.89
672994,OLANZAPINA APOTEX 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,52.89,52.89
672995,OLANZAPINA APOTEX 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
672996,OLANZAPINA APOTEX 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,42,79.33,79.33
672993,OLANZAPINA APOTEX 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.44,26.44
696600,QUETIAPINA BLUEFISH 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
696601,QUETIAPINA BLUEFISH 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
696647,QUETIAPINA BLUEFISH 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
672308,QUETIAPINA COMBINO PHARM 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
672302,QUETIAPINA COMBINO PHARM 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
681201,QUETIAPINA AUROVITAS SPAIN 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
672309,QUETIAPINA COMBINO PHARM 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
672305,QUETIAPINA COMBINO PHARM 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
665724,AMISULPRIDA APOTEX 200MG 60 COMPRIMIDOS EFG,N05AL05,400,30,39.87,39.87
653319,RISPERIDONA RATIOPHARM 1MG 60 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,12,8.29,8.29
653321,RISPERIDONA RATIOPHARM 3MG 60 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,36,24.85,24.85
654044,AMISULPRIDA TARBIS 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
660641,RISPERIDONA FLAS TEVA 4MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,44.8,30.93,30.93
660635,RISPERIDONA FLAS TEVA 3MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,16.8,11.6,11.6
660636,RISPERIDONA FLAS TEVA 3MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,33.6,23.2,23.2
660640,RISPERIDONA FLAS TEVA 4MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX08,5,22.4,15.47,15.47
656536,RISPERIDONA RATIOPHARM 6MG 60 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,72,49.7,49.7
697275,OLANZAPINA AUROBINDO 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,52.89,52.89
697276,OLANZAPINA AUROBINDO 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
693461,OLANZAPINA AUROBINDO 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,52.89,52.89
693460,OLANZAPINA AUROBINDO 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,105.78,105.78
693458,"OLANZAPINA AUROBINDO 2,5MG 28 COMPRIMIDOS EFG",N05AH03,10,7,13.22,13.22
693456,OLANZAPINA AUROBINDO 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,26.44,26.44
