codigo_nacional_farmaco_cd,codigo_descripcion,atc_farmaco_dispensado_cd,ddd_nomenclator_nm,ddd_por_envase,pvp_nomenclator_nm,precio_por_envase_nm
661056,MIRTAZAPINA FLAS CINFA 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
661054,MIRTAZAPINA FLAS CINFA 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
660963,MIRTAZAPINA QUALIGEN 30MG 30 COMPRIMIDOS RECUB PELICULA EFG,N06AX11,30,30,17.05,17.05
661085,MIRTAZAPINA TECNIGEN 15MG 30 COMPRIMIDOS RECUBIERT PELIC EFG,N06AX11,30,15,8.52,8.52
660742,MIRTAZAPINA FLAS RATIOPHARM 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
660220,MIRTAZAPINA AUROVITAS 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
660741,MIRTAZAPINA FLAS RATIOPHARM 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
659506,MIRTAZAPINA FLAS VIATRIS 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
659507,MIRTAZAPINA FLAS VIATRIS 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
712583,VENLAFAXINA RETARD KERN PHARMA 150MG 30 CAPSULAS DURAS LIB PROLONG EFG,N06AX16,100,45,19.15,19.15
726475,VENLAFAXINA RETARD SANDOZ 150MG 30 CAPSULAS DURAS LIBERAC PROLONG EFG,N06AX16,100,45,19.15,19.15
729496,ZARELIS RETARD 225MG 30 COMPRIMIDOS LIBERACION PROLONGADA,N06AX16,100,67.5,28.74,28.74
726757,ZARELIS RETARD 150MG 30 COMPRIMIDOS LIBERACION PROLONGADA,N06AX16,100,45,19.15,19.15
726811,ZARELIS RETARD 150MG 30 COMPRIMIDOS LIBERACION PROLONGADA,N06AX16,100,45,19.15,19.15
725851,VENLAFAXINA RETARD NORMON 225MG 30 CAPSULAS DURAS LIB PRO (AI/PVC/PVDC,N06AX16,100,67.5,28.74,28.74
711512,VENLAFAXINA RETARD PHARMA COMBIX 75MG 30 CAPSULAS LIBERAC PROLONG EFG,N06AX16,100,22.5,9.59,9.59
714307,VENLAFAXINA BLUEFISH 225MG 30 CAPSULAS DURAS LIBERACION PROLONGADA EFG,N06AX16,100,67.5,28.74,28.74
726218,VENLABRAIN RETARD 300MG 30 COMPRIMIDOS LIBERACION PROLONGADA,N06AX16,100,90,38.31,38.31
734988,VANDRAL RETARD 75MG 30 CAPSULAS LIBERACION PROLONGADA,N06AX16,100,22.5,9.59,9.59
735035,VANDRAL RETARD 150MG 30 CAPSULAS LIBERACION PROLONGADA,N06AX16,100,45,19.15,19.15
741116,DOBUPAL RETARD 75MG 30 CAPSULAS,N06AX16,100,22.5,9.59,9.59
651057,VENLAFAXINA COMBIX 75MG 60 COMPRIMIDOS EFG,N06AX16,100,45,19.15,19.15
651056,"VENLAFAXINA COMBIX 37,5MG 60 COMPRIMIDOS EFG",N06AX16,100,22.5,9.59,9.59
651061,"VENLAFAXINA RATIOPHARM 37,5MG 60 COMPRIMIDOS EFG",N06AX16,100,22.5,9.59,9.59
651063,VENLAFAXINA RATIOPHARM 75MG 60 COMPRIMIDOS EFG,N06AX16,100,45,19.15,19.15
653788,"VENLAFAXINA NORMON 37,5MG 60 COMPRIMIDOS EFG",N06AX16,100,22.5,9.59,9.59
653792,VENLAFAXINA NORMON 75MG 60 COMPRIMIDOS EFG,N06AX16,100,45,19.15,19.15
658267,VENLAFAXINA RETARD TARBIS 150MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,45,19.15,19.15
658289,VENLAFAXINA RETARD TARBIS 75MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,22.5,9.59,9.59
742148,FLUOXETINA NORMON 20MG 14 CAPSULAS EFG,N06AB03,20,14,2.5,2.5
742239,FLUOXETINA NORMON 20MG 28 CAPSULAS EFG,N06AB03,20,28,2.5,2.5
742494,FLUOXETINA NORMON 20MG/5ML 140ML SOLUCION ORAL EFG,N06AB03,20,28,2.5,2.5
814467,FLUOXETINA CINFA 20MG 14 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,14,2.5,2.5
814475,FLUOXETINA CINFA 20MG 28 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,28,2.5,2.5
934612,ADOFEN 20MG 28 COMPRIMIDOS DISPERSABLES,N06AB03,20,28,2.5,2.5
769497,FLUOXETINA CINFA 20MG 60 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,60,5.25,5.25
716142,FLUOXETINA KERN PHARMA 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
650469,CITALOPRAM VIR 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,28,5.12,5.12
650468,CITALOPRAM VIR 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,14,2.56,2.56
822403,CITALOPRAM MABO 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB04,20,14,2.56,2.56
650303,CITALVIR 10MG 14 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB04,20,7,2.5,2.5
668434,SEROPRAM 30MG 28 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB04,20,42,7.68,7.68
732305,PAROXETINA TARBIS 20MG 14 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB05,20,14,3.04,3.04
733196,PAROXETINA TARBIS 20MG 56 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB05,20,56,12.18,12.18
726554,PAROXETINA VIR 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,6.09,6.09
660769,SERTRALINA AUROBINDO 50MG 30 COMPRIMIDOS RECUBIERT PELIC EFG,N06AB06,50,30,5.84,5.84
656373,SERTRALINA TECNIGEN 50MG 30 COMPRIMIDOS RECUBIERTO PELIC EFG,N06AB06,50,30,5.84,5.84
660893,SERTRALINA ALMUS 100MG 30 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB06,50,60,11.66,11.66
868513,SERTRALINA QUALIGEN FARMA 100MG 30 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB06,50,60,11.66,11.66
868505,SERTRALINA QUALIGEN FARMA 50MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,30,5.84,5.84
853887,SERTRALINA VIR PHARMA 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
895763,SERTRALINA VIR PHARMA 50MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,30,5.84,5.84
999817,SERTRALINA VIATRIS 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
999816,SERTRALINA VIATRIS 50MG 30 COMPRMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,30,5.84,5.84
841007,SERTRALINA KERN PHARMA 50MG 30 COMPRIMIDOS RECUB PELICUL EFG,N06AB06,50,30,5.84,5.84
840694,SERTRALINA MABO 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
701232,ESCITALOPRAM MACLEODS 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
701236,ESCITALOPRAM MACLEODS 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
701237,ESCITALOPRAM MACLEODS 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
673256,ESCITALOPRAM AUROVITAS SPAIN 10MG 28 COMPRIMIDOS RECUB PELICULA EFG,N06AB10,10,28,8.74,8.74
682808,ESCITALOPRAM RATIO 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
692289,ESCITALOPRAM AUROVITAS SPAIN 10MG 56 COMPRIMIDOS RECUB PELICULA EFG,N06AB10,10,56,17.48,17.48
692291,ESCITALOPRAM AUROVITAS SPAIN 5MG 56 COMPRIMIDOS RECUB PELICULA EFG,N06AB10,10,84,26.23,26.23
693260,ESCITALOPRAM ALMUS 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
701918,ESCITALOPRAM FLAS CINFA 20MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N06AB10,10,56,17.48,17.48
700131,ESCITALOPRAM ALTER GENERICOS 20MG 28 COMPRIMIDOS RECUB PELICULA EFG,N06AB10,10,56,17.48,17.48
700132,ESCITALOPRAM ALTER GENERICOS 20MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB10,10,112,34.97,34.97
720617,ELICEA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
701596,ESCITALOPRAM ARISTO 15MG 56 COMPRIMIDOS REC PELIC (PVC/PE/PVDC/AL) EFG,N06AB10,10,84,26.23,26.23
701600,ESCITALOPRAM ARISTO 20MG 28 COMPRIMIDOS REC PELIC (PVC/PE/PVDC/AL) EFG,N06AB10,10,56,17.48,17.48
701601,ESCITALOPRAM ARISTO 20MG 56 COMPRIMIDOS REC PELIC (PVC/PE/PVDC/AL) EFG,N06AB10,10,112,34.97,34.97
659941,MIRTAZAPINA NORMON 15MG 30 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AX11,30,15,8.52,8.52
659942,MIRTAZAPINA NORMON 15MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AX11,30,30,17.05,17.05
660099,MIRTAZAPINA TEVAGEN 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
660101,MIRTAZAPINA TEVAGEN 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
659937,MIRTAZAPINA ALMUS 15MG 30 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AX11,30,15,8.52,8.52
659940,MIRTAZAPINA ALMUS 15MG 60 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AX11,30,30,17.05,17.05
659939,MIRTAZAPINA ALMUS 30MG 30 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AX11,30,30,17.05,17.05
664598,MIRTAZAPINA APOTEX 15MG 30 COMPRIMIDOS BUCODISPERSABLES BLISTER EFG,N06AX11,30,15,8.52,8.52
664601,MIRTAZAPINA APOTEX 30MG 30 COMPRIMIDOS BUCODISPERSABLES BLISTER EFG,N06AX11,30,30,17.05,17.05
662329,MIRTAZAPINA TARBIS 15MG 30 COMPRIMIDOS BUCODISP BLISTER EFG,N06AX11,30,15,8.52,8.52
664603,MIRTAZAPINA FLAS KERN PHARMA 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
664605,MIRTAZAPINA FLAS KERN PHARMA 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
664737,MIRTAZAPINA FLAS BLUEFISH PHARMA 15MG 30 COMPRIMIDOS BUCODISPERSAB EFG,N06AX11,30,15,8.52,8.52
714496,VENLAFAXINA RETARD ARISTO 150MG 30 CAPSULAS DURAS LIBERAC PROLONG EFG,N06AX16,100,45,19.15,19.15
723413,VENLAFAXINA RETARD PENSA PHARMA 75MG 30 CAPSULAS DURAS LIBER PROL EFG,N06AX16,100,22.5,9.59,9.59
693651,VENLAFAXINA SUN 150MG 30 COMPRIMIDOS LIBERACION PROLONGADA,N06AX16,100,45,19.15,19.15
713260,VENLAFAXINA RETARD AUROVITAS 150MG 30 CAPSULAS DURAS LIBER PROLONG EFG,N06AX16,100,45,19.15,19.15
713246,VENLAFAXINA RETARD AUROVITAS 75MG 30 CAPSULAS DURAS LIBER PROLONG EFG,N06AX16,100,22.5,9.59,9.59
695678,VENLAFAXINA RETARD MYLAN PHARMAC 150MG 30 CAPSULAS LIBERAC PROLONG EFG,N06AX16,100,45,19.15,19.15
671936,VENLAFAXINA RETARD STADA 150MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,45,19.15,19.15
671935,VENLAFAXINA RETARD STADA 75MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,22.5,9.59,9.59
665100,VENLAFAXINA RETARD ZENTIVA 150MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,45,19.15,19.15
665099,VENLAFAXINA RETARD ZENTIVA 75MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,22.5,9.59,9.59
661052,VENLAFAXINA RETARD TEVA 75MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,22.5,9.59,9.59
662387,NOREBOX 4MG 60 COMPRIMIDOS,N06AX18,8,30,35.86,35.86
885897,IRENOR 4MG 60 COMPRIMIDOS,N06AX18,8,30,35.86,35.86
885863,IRENOR 4MG 20 COMPRIMIDOS,N06AX18,8,10,11.96,11.96
704748,DULOXETINA PENSA PHARMA 30MG 7 CAPSULAS DURAS GASTRORR PVC/PVDC-AL EFG,N06AX21,60,3.5,3.34,3.34
704751,DULOXETINA PENSA PHARMA 60MG 28 CAPSULAS DURAS GASTROR PVC/PVDC-AL EFG,N06AX21,60,28,26.73,26.73
710907,DULOXETINA AUROVITAS 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
819375,FLUOXETINA ALMUS 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
895193,FLUOXETINA NORMON 20MG 60 CAPSULAS EFG,N06AB03,20,60,5.25,5.25
794404,FLUOXETINA ARISTO 20MG 14 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,14,2.5,2.5
999734,FLUOXETINA ARISTO 20MG 28 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,28,2.5,2.5
999746,FLUOXETINA TEVA-RIMAFAR 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
999938,FLUOXETINA RATIO 20MG 14 CAPSULAS EFG,N06AB03,20,14,2.5,2.5
999939,FLUOXETINA RATIO 20MG 28 CAPSULAS EFG,N06AB03,20,28,2.5,2.5
959163,FLUOXETINA DAVUR 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
721076,FLUOXETINA RATIOPHARM 20MG 60 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,60,5.25,5.25
764908,LURAMON 20MG 30 CAPSULAS DURAS,N06AB03,20,30,2.59,2.59
733048,PAROXETINA TARBIS 20MG 28 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB05,20,28,6.09,6.09
726562,PAROXETINA VIR 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,12.18,12.18
890038,FROSINOR 20MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA,N06AB05,20,56,12.18,12.18
777706,PAROXETINA KERN PHARMA 20MG 28 COMPRIMIDOS RECUB PELIC EFG,N06AB05,20,28,6.09,6.09
777714,PAROXETINA KERN PHARMA 20MG 56 COMPRIMIDOS RECUB PELIC EFG,N06AB05,20,56,12.18,12.18
756825,FROSINOR 20MG 14 COMPRIMIDOS RECUBIERTOS CON PELICULA,N06AB05,20,14,3.04,3.04
757195,SEROXAT 20MG 14 COMPRIMIDOS RECUBIERTOS CON PELICULA,N06AB05,20,14,3.04,3.04
760298,FROSINOR 20MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,N06AB05,20,28,6.09,6.09
760314,SEROXAT 20MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,N06AB05,20,28,6.09,6.09
767566,MOTIVAN 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB05,20,14,3.04,3.04
651602,PAROXETINA CINFA 20MG 14 COMPRIMIDOS RECUBERTOS PELICULA EFG,N06AB05,20,14,3.04,3.04
840264,SERTRALINA MABO 50MG 30 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB06,50,30,5.84,5.84
883249,SERTRALINA SUN 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
883207,SERTRALINA SUN 50MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,30,5.84,5.84
706861,SERTRALINA TEVA-RATIO 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
819904,ALTISBEN 50MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB06,50,30,5.84,5.84
653199,SERTRALINA ALTER 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
653198,SERTRALINA ALTER 50MG 30 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N06AB06,50,30,5.84,5.84
874784,SERTRALINA PHARMAGENUS 50MG 30 COMPRIMIDOS RECUB PELIC EFG,N06AB06,50,30,5.84,5.84
786665,SERTRALINA CINFA 50MG 30 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB06,50,30,5.84,5.84
844167,SERTRALINA TEVAGEN 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
844209,SERTRALINA TEVAGEN 50MG 30 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB06,50,30,5.84,5.84
688349,ESCITALOPRAM ACCORD 5MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,7,2.5,2.5
692797,ESCITALOPRAM KERN PHARMA 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
692799,ESCITALOPRAM KERN PHARMA 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
692800,ESCITALOPRAM KERN PHARMA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
692386,ESCITALOPRAM MABO 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
692385,ESCITALOPRAM MABO 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
692383,ESCITALOPRAM MABO 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
692440,ESCITALOPRAM TEVA 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
673028,ESCITALOPRAM MABO 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
673027,ESCITALOPRAM MABO 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.11,13.11
673026,ESCITALOPRAM MABO 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
684778,ESCITALOPRAM COMBIX 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
701668,ESCITALOPRAM SANDOZ 20MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N06AB10,10,56,17.48,17.48
701669,ESCITALOPRAM SANDOZ 20MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N06AB10,10,112,34.97,34.97
701893,ESCITALOPRAM FLAS STADA GENERICOS 10MG 28 COMPRIMIDOS BUCODISPERS EFG,N06AB10,10,28,8.74,8.74
701894,ESCITALOPRAM FLAS STADA GENERICOS 10MG 56 COMPRIMIDOS BUCODISPERS EFG,N06AB10,10,56,17.48,17.48
701898,ESCITALOPRAM FLAS STADA GENERICOS 20MG 28 COMPRIMIDOS BUCODISPERS EFG,N06AB10,10,56,17.48,17.48
701899,ESCITALOPRAM FLAS STADA GENERICOS 20MG 56 COMPRIMIDOS BUCODISPERS EFG,N06AB10,10,112,34.97,34.97
702764,ESCITALOPRAM KRKA 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
702765,ESCITALOPRAM KRKA 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
702766,ESCITALOPRAM KRKA 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.11,13.11
702767,ESCITALOPRAM KRKA 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
702768,ESCITALOPRAM KRKA 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
702769,ESCITALOPRAM KRKA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
651019,MIRTAZAPINA SANDOZ 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
650987,MIRTAZAPINA SANDOZ 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
689631,MIRTAZAPINA AUROVITAS 15MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AX11,30,15,8.52,8.52
689640,MIRTAZAPINA AUROVITAS 30MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AX11,30,30,17.05,17.05
675100,MIRTAZAPINA ARISTO 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
725617,MIRTAZAPINA FLAS CINFAMED 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
725619,MIRTAZAPINA FLAS CINFAMED 45MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,45,25.57,25.57
725643,MIRTAZAPINA FLAS NORMOGEN 15MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,15,8.52,8.52
725644,MIRTAZAPINA FLAS NORMOGEN 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
726632,MIRTAZAPINA FLAS NORMOGEN 15MG 60 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
670470,VENLAFAXINA BLUEFISH 75MG 30 CAPSULAS DE LIBERACION PROLONGADA EFG,N06AX16,100,22.5,9.59,9.59
673223,VENLAFAXINA RETARD ACTAVIS 75MG 30 CAPSULAS DURAS LIBERAC PROLONG EFG,N06AX16,100,22.5,9.59,9.59
651407,VENLAFAXINA RETARD SANDOZ FARMAC 150MG 30 CAPSULAS LIBERAC PROLONG EFG,N06AX16,100,45,19.15,19.15
651415,VENLAFAXINA RETARD SANDOZ FARMAC 75MG 30 CAPSULAS LIBERAC PROLONG EFG,N06AX16,100,22.5,9.59,9.59
661315,"VENLAFAXINA RETARD KRKA 37,5MG 30 CAPSULAS DURAS LIBERACION PROLONGADA",N06AX16,100,11.25,4.79,4.79
677648,VENLAFAXINA RETARD PHARMAGENUS 75MG 30 CAPSULAS DURAS LIBERAC PROL EFG,N06AX16,100,22.5,9.59,9.59
661317,VENLAFAXINA RETARD KRKA 75MG 30 CAPSULAS DURAS LIBERAC PROLONG EFG,N06AX16,100,22.5,9.59,9.59
686554,"VENLAFAXINA SANDOZ 37,5MG 60 COMPRIMIDOS EFG",N06AX16,100,22.5,9.59,9.59
686572,VENLAFAXINA SANDOZ 50MG 30 COMPRIMIDOS EFG,N06AX16,100,15,6.38,6.38
686546,VENLAFAXINA RETARD ARISTO 150MG 30 CAPSULAS DURAS LIBERAC PROLONG EFG,N06AX16,100,45,19.15,19.15
709681,DULOXETINA VIR 30MG 7 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,3.5,3.34,3.34
706109,DULOXETINA DURBAN 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
705993,DULOXETINA KRKA 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
705992,DULOXETINA KRKA 30MG 7 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,3.5,3.34,3.34
705983,DULOXETINA KRKA 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
706418,DULOXETINA MABO 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
706421,DULOXETINA MABO 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
707156,DULOXETINA TECNIGEN 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
707159,DULOXETINA TECNIGEN 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
706165,DULOXETINA ALTER 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
706167,DULOXETINA ALTER 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
706107,DULOXETINA DURBAN 30MG 7 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,3.5,3.34,3.34
705524,DULOTEX 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
728145,FLUOXETINA NORMON 20MG 56 CAPSULAS DURAS EFG,N06AB03,20,56,4.9,4.9
723610,LURAMON 20MG 56 CAPSULAS DURAS,N06AB03,20,56,4.9,4.9
704665,FLUOXETINA AUROBINDO 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
652132,FLUOXETINA SANDOZ 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
656878,FLUOXETINA TARBIS 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
662040,ADOFEN 20MG 56 CAPSULAS DURAS,N06AB03,20,56,4.9,4.9
656201,FLUOXETINA VIATRIS 20MG 28 COMPRIMIDOS DISPERSABLES EFG,N06AB03,20,28,2.5,2.5
999819,FLUOXETINA VIATRIS 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
653218,FLUOXETINA MABO 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
999829,PAROXETINA VIATRIS 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,12.18,12.18
656092,PAROXETINA ARISTO 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,3.04,3.04
656093,PAROXETINA ARISTO 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,6.09,6.09
651605,PAROXETINA CINFA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N06AB05,20,56,12.18,12.18
653572,PAROXETINA QUALIGEN FARMA 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,14,3.04,3.04
653573,PAROXETINA QUALIGEN FARMA 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,6.09,6.09
653574,PAROXETINA QUALIGEN FARMA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,12.18,12.18
651651,PAROXETINA NORMON 20MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,14,3.04,3.04
